GroupKey,PrimaryKey,RelationKey,RelationType,Date,Value,DerivedFlag,DerivedLag,DerivedType
D1,D22,D1,RELATED,2020-01-06,25.0,0.0,,none
D1,D22,D1,RELATED,2020-01-07,26.0,0.0,,none
D1,D22,D1,RELATED,2020-01-08,37.0,0.0,,none
D1,D22,D1,RELATED,2020-01-09,28.0,0.0,,none
D1,D22,D1,RELATED,2020-01-10,34.0,0.0,,none
D1,D22,D1,RELATED,2020-01-11,22.0,0.0,,none
D1,D22,D1,RELATED,2020-01-12,24.0,0.0,,none
D1,D22,D1,RELATED,2020-01-13,22.0,0.0,,none
D1,D22,D1,RELATED,2020-01-14,13.0,0.0,,none
D1,D22,D1,RELATED,2020-01-15,19.0,0.0,,none
D1,D22,D1,RELATED,2020-01-16,18.0,0.0,,none
D1,D22,D1,RELATED,2020-01-17,21.0,0.0,,none
D1,D22,D1,RELATED,2020-01-18,2.0,0.0,,none
D1,D22,D1,RELATED,2020-01-19,6.0,0.0,,none
D1,D22,D1,RELATED,2020-01-20,13.0,0.0,,none
D1,D22,D1,RELATED,2020-01-21,8.0,0.0,,none
D1,D22,D1,RELATED,2020-01-22,9.0,0.0,,none
D1,D22,D1,RELATED,2020-01-23,6.0,0.0,,none
D1,D22,D1,RELATED,2020-01-24,5.0,0.0,,none
D1,D22,D1,RELATED,2020-01-25,4.0,0.0,,none
D1,D22,D1,RELATED,2020-01-26,6.0,0.0,,none
D1,D22,D1,RELATED,2020-01-27,5.0,0.0,,none
D1,D22,D1,RELATED,2020-01-28,7.0,0.0,,none
D1,D22,D1,RELATED,2020-01-29,3.0,0.0,,none
D1,D22,D1,RELATED,2020-01-30,5.0,0.0,,none
D1,D22,D1,RELATED,2020-01-31,9.0,0.0,,none
D1,D22,D1,RELATED,2020-02-01,8.0,0.0,,none
D1,D22,D1,RELATED,2020-02-02,11.0,0.0,,none
D1,D22,D1,RELATED,2020-02-03,7.0,0.0,,none
D1,D22,D1,RELATED,2020-02-04,6.0,0.0,,none
D1,D22,D1,RELATED,2020-02-05,6.0,0.0,,none
D1,D22,D1,RELATED,2020-02-06,7.0,0.0,,none
D1,D22,D1,RELATED,2020-02-07,7.0,0.0,,none
D1,D22,D1,RELATED,2020-02-08,9.0,0.0,,none
D1,D22,D1,RELATED,2020-02-09,6.0,0.0,,none
D1,D22,D1,RELATED,2020-02-10,11.0,0.0,,none
D1,D22,D1,RELATED,2020-02-11,8.0,0.0,,none
D1,D22,D1,RELATED,2020-02-12,8.0,0.0,,none
D1,D22,D1,RELATED,2020-02-13,9.0,0.0,,none
D1,D22,D1,RELATED,2020-02-14,11.0,0.0,,none
D1,D22,D1,RELATED,2020-02-15,15.0,0.0,,none
D1,D22,D1,RELATED,2020-02-16,4.0,0.0,,none
D1,D22,D1,RELATED,2020-02-17,7.0,0.0,,none
D1,D22,D1,RELATED,2020-02-18,7.0,0.0,,none
D1,D22,D1,RELATED,2020-02-19,8.0,0.0,,none
D1,D23,D1,RELATED,2020-01-01,29.0,0.0,,none
D1,D23,D1,RELATED,2020-01-02,12.0,0.0,,none
D1,D23,D1,RELATED,2020-01-03,7.0,0.0,,none
D1,D23,D1,RELATED,2020-01-04,8.0,0.0,,none
D1,D23,D1,RELATED,2020-01-05,15.0,0.0,,none
D1,D23,D1,RELATED,2020-01-06,9.0,0.0,,none
D1,D23,D1,RELATED,2020-01-07,14.0,0.0,,none
D1,D23,D1,RELATED,2020-01-08,9.0,0.0,,none
D1,D23,D1,RELATED,2020-01-09,5.0,0.0,,none
D1,D23,D1,RELATED,2020-01-10,7.0,0.0,,none
D1,D23,D1,RELATED,2020-01-11,7.0,0.0,,none
D1,D23,D1,RELATED,2020-01-12,10.0,0.0,,none
D1,D23,D1,RELATED,2020-01-13,7.0,0.0,,none
D1,D23,D1,RELATED,2020-01-14,4.0,0.0,,none
D1,D23,D1,RELATED,2020-01-15,7.0,0.0,,none
D1,D23,D1,RELATED,2020-01-16,6.0,0.0,,none
D1,D23,D1,RELATED,2020-01-17,8.0,0.0,,none
D1,D23,D1,RELATED,2020-01-18,7.0,0.0,,none
D1,D23,D1,RELATED,2020-01-19,9.0,0.0,,none
D1,D23,D1,RELATED,2020-01-20,3.0,0.0,,none
D1,D23,D1,RELATED,2020-01-21,5.0,0.0,,none
D1,D23,D1,RELATED,2020-01-22,6.0,0.0,,none
D1,D23,D1,RELATED,2020-01-23,7.0,0.0,,none
D1,D23,D1,RELATED,2020-01-24,6.0,0.0,,none
D1,D23,D1,RELATED,2020-01-25,7.0,0.0,,none
D1,D23,D1,RELATED,2020-01-26,7.0,0.0,,none
D1,D23,D1,RELATED,2020-01-27,9.0,0.0,,none
D1,D23,D1,RELATED,2020-01-28,7.0,0.0,,none
D1,D23,D1,RELATED,2020-01-29,10.0,0.0,,none
D1,D23,D1,RELATED,2020-01-30,9.0,0.0,,none
D1,D23,D1,RELATED,2020-01-31,3.0,0.0,,none
D1,D23,D1,RELATED,2020-02-01,12.0,0.0,,none
D1,D23,D1,RELATED,2020-02-02,5.0,0.0,,none
D1,D23,D1,RELATED,2020-02-03,8.0,0.0,,none
D1,D23,D1,RELATED,2020-02-04,4.0,0.0,,none
D1,D23,D1,RELATED,2020-02-05,5.0,0.0,,none
D1,D23,D1,RELATED,2020-02-06,4.0,0.0,,none
D1,D23,D1,RELATED,2020-02-07,5.0,0.0,,none
D1,D23,D1,RELATED,2020-02-08,3.0,0.0,,none
D1,D23,D1,RELATED,2020-02-09,5.0,0.0,,none
D1,D23,D1,RELATED,2020-02-10,3.0,0.0,,none
D1,D23,D1,RELATED,2020-02-11,7.0,0.0,,none
D1,D23,D1,RELATED,2020-02-12,7.0,0.0,,none
D1,D23,D1,RELATED,2020-02-13,7.0,0.0,,none
D1,D23,D1,RELATED,2020-02-14,7.0,0.0,,none
D1,D23,D1,RELATED,2020-02-15,9.0,0.0,,none
D1,D23,D1,RELATED,2020-02-16,2.0,0.0,,none
D1,D23,D1,RELATED,2020-02-17,6.0,0.0,,none
D1,D23,D1,RELATED,2020-02-18,3.0,0.0,,none
D1,D23,D1,RELATED,2020-02-19,3.0,0.0,,none
D1,D24,D1,RELATED,2020-01-01,74.0,0.0,,none
D1,D24,D1,RELATED,2020-01-02,51.0,0.0,,none
D1,D24,D1,RELATED,2020-01-03,61.0,0.0,,none
D1,D24,D1,RELATED,2020-01-04,39.0,0.0,,none
D1,D24,D1,RELATED,2020-01-05,52.0,0.0,,none
D1,D24,D1,RELATED,2020-01-06,44.0,0.0,,none
D1,D24,D1,RELATED,2020-01-07,56.0,0.0,,none
D1,D24,D1,RELATED,2020-01-08,43.0,0.0,,none
D1,D24,D1,RELATED,2020-01-09,75.0,0.0,,none
D1,D24,D1,RELATED,2020-01-10,86.0,0.0,,none
D1,D24,D1,RELATED,2020-01-11,45.0,0.0,,none
D1,D24,D1,RELATED,2020-01-12,41.0,0.0,,none
D1,D24,D1,RELATED,2020-01-13,61.0,0.0,,none
D1,D24,D1,RELATED,2020-01-14,50.0,0.0,,none
D1,D24,D1,RELATED,2020-01-15,51.0,0.0,,none
D1,D24,D1,RELATED,2020-01-16,42.0,0.0,,none
D1,D24,D1,RELATED,2020-01-17,63.0,0.0,,none
D1,D24,D1,RELATED,2020-01-18,43.0,0.0,,none
D1,D24,D1,RELATED,2020-01-19,63.0,0.0,,none
D1,D24,D1,RELATED,2020-01-20,64.0,0.0,,none
D1,D24,D1,RELATED,2020-01-21,54.0,0.0,,none
D1,D24,D1,RELATED,2020-01-22,10.0,0.0,,none
D1,D24,D1,RELATED,2020-01-23,35.0,0.0,,none
D1,D24,D1,RELATED,2020-01-24,11.0,0.0,,none
D1,D24,D1,RELATED,2020-01-25,17.0,0.0,,none
D1,D24,D1,RELATED,2020-01-26,17.0,0.0,,none
D1,D24,D1,RELATED,2020-01-27,17.0,0.0,,none
D1,D24,D1,RELATED,2020-01-28,16.0,0.0,,none
D1,D24,D1,RELATED,2020-01-29,20.0,0.0,,none
D1,D24,D1,RELATED,2020-01-30,4.0,0.0,,none
D1,D24,D1,RELATED,2020-01-31,10.0,0.0,,none
D1,D24,D1,RELATED,2020-02-01,8.0,0.0,,none
D1,D24,D1,RELATED,2020-02-02,10.0,0.0,,none
D1,D24,D1,RELATED,2020-02-03,12.0,0.0,,none
D1,D24,D1,RELATED,2020-02-04,8.0,0.0,,none
D1,D24,D1,RELATED,2020-02-05,14.0,0.0,,none
D1,D24,D1,RELATED,2020-02-06,13.0,0.0,,none
D1,D24,D1,RELATED,2020-02-07,16.0,0.0,,none
D1,D24,D1,RELATED,2020-02-08,24.0,0.0,,none
D1,D24,D1,RELATED,2020-02-09,14.0,0.0,,none
D1,D24,D1,RELATED,2020-02-10,24.0,0.0,,none
D1,D24,D1,RELATED,2020-02-11,12.0,0.0,,none
D1,D24,D1,RELATED,2020-02-12,17.0,0.0,,none
D1,D24,D1,RELATED,2020-02-13,6.0,0.0,,none
D1,D24,D1,RELATED,2020-02-14,6.0,0.0,,none
D1,D24,D1,RELATED,2020-02-15,5.0,0.0,,none
D1,D24,D1,RELATED,2020-02-16,3.0,0.0,,none
D1,D24,D1,RELATED,2020-02-17,4.0,0.0,,none
D1,D24,D1,RELATED,2020-02-18,0.0,0.0,,none
D1,D24,D1,RELATED,2020-02-19,3.0,0.0,,none
D1,D25,D1,RELATED,2020-01-01,96.0,0.0,,none
D1,D25,D1,RELATED,2020-01-02,22.0,0.0,,none
D1,D25,D1,RELATED,2020-01-03,40.0,0.0,,none
D1,D25,D1,RELATED,2020-01-04,-9.0,0.0,,none
D1,D25,D1,RELATED,2020-01-05,23.0,0.0,,none
D1,D25,D1,RELATED,2020-01-06,10.0,0.0,,none
D1,D25,D1,RELATED,2020-01-07,15.0,0.0,,none
D1,D25,D1,RELATED,2020-01-08,20.0,0.0,,none
D1,D25,D1,RELATED,2020-01-09,17.0,0.0,,none
D1,D25,D1,RELATED,2020-01-10,14.0,0.0,,none
D1,D25,D1,RELATED,2020-01-11,19.0,0.0,,none
D1,D25,D1,RELATED,2020-01-12,16.0,0.0,,none
D1,D25,D1,RELATED,2020-01-13,17.0,0.0,,none
D1,D25,D1,RELATED,2020-01-14,23.0,0.0,,none
D1,D25,D1,RELATED,2020-01-15,18.0,0.0,,none
D1,D25,D1,RELATED,2020-01-16,29.0,0.0,,none
D1,D25,D1,RELATED,2020-01-17,12.0,0.0,,none
D1,D25,D1,RELATED,2020-01-18,25.0,0.0,,none
D1,D25,D1,RELATED,2020-01-19,35.0,0.0,,none
D1,D25,D1,RELATED,2020-01-20,25.0,0.0,,none
D1,D25,D1,RELATED,2020-01-21,33.0,0.0,,none
D1,D25,D1,RELATED,2020-01-22,34.0,0.0,,none
D1,D25,D1,RELATED,2020-01-23,10.0,0.0,,none
D1,D25,D1,RELATED,2020-01-24,19.0,0.0,,none
D1,D25,D1,RELATED,2020-01-25,0.0,0.0,,none
D1,D25,D1,RELATED,2020-01-26,4.0,0.0,,none
D1,D25,D1,RELATED,2020-01-27,0.0,0.0,,none
D1,D25,D1,RELATED,2020-01-28,1.0,0.0,,none
D1,D25,D1,RELATED,2020-01-29,0.0,0.0,,none
D1,D25,D1,RELATED,2020-01-30,0.0,0.0,,none
D1,D25,D1,RELATED,2020-01-31,0.0,0.0,,none
D1,D25,D1,RELATED,2020-02-01,0.0,0.0,,none
D1,D25,D1,RELATED,2020-02-02,0.0,0.0,,none
D1,D25,D1,RELATED,2020-02-03,0.0,0.0,,none
D1,D25,D1,RELATED,2020-02-04,0.0,0.0,,none
D1,D25,D1,RELATED,2020-02-05,0.0,0.0,,none
D1,D25,D1,RELATED,2020-02-06,1.0,0.0,,none
D1,D25,D1,RELATED,2020-02-07,0.0,0.0,,none
D1,D25,D1,RELATED,2020-02-08,1.0,0.0,,none
D1,D25,D1,RELATED,2020-02-09,1.0,0.0,,none
D1,D25,D1,RELATED,2020-02-10,1.0,0.0,,none
D1,D25,D1,RELATED,2020-02-11,1.0,0.0,,none
D1,D25,D1,RELATED,2020-02-12,1.0,0.0,,none
D1,D25,D1,RELATED,2020-02-13,1.0,0.0,,none
D1,D25,D1,RELATED,2020-02-14,2.0,0.0,,none
D1,D25,D1,RELATED,2020-02-15,2.0,0.0,,none
D1,D25,D1,RELATED,2020-02-16,1.0,0.0,,none
D1,D25,D1,RELATED,2020-02-17,0.0,0.0,,none
D1,D25,D1,RELATED,2020-02-18,0.0,0.0,,none
D1,D25,D1,RELATED,2020-02-19,0.0,0.0,,none
D1,D26,D1,RELATED,2020-01-01,45.0,0.0,,none
D1,D26,D1,RELATED,2020-01-02,13.0,0.0,,none
D1,D26,D1,RELATED,2020-01-03,16.0,0.0,,none
D1,D26,D1,RELATED,2020-01-04,36.0,0.0,,none
D1,D26,D1,RELATED,2020-01-05,23.0,0.0,,none
D1,D26,D1,RELATED,2020-01-06,33.0,0.0,,none
D1,D26,D1,RELATED,2020-01-07,41.0,0.0,,none
D1,D26,D1,RELATED,2020-01-08,38.0,0.0,,none
D1,D26,D1,RELATED,2020-01-09,13.0,0.0,,none
D1,D26,D1,RELATED,2020-01-10,41.0,0.0,,none
D1,D26,D1,RELATED,2020-01-11,43.0,0.0,,none
D1,D26,D1,RELATED,2020-01-12,27.0,0.0,,none
D1,D26,D1,RELATED,2020-01-13,8.0,0.0,,none
D1,D26,D1,RELATED,2020-01-14,1.0,0.0,,none
D1,D26,D1,RELATED,2020-01-15,-8.0,0.0,,none
D1,D26,D1,RELATED,2020-01-16,1.0,0.0,,none
D1,D26,D1,RELATED,2020-01-17,-1.0,0.0,,none
D1,D26,D1,RELATED,2020-01-18,-1.0,0.0,,none
D1,D26,D1,RELATED,2020-01-19,0.0,0.0,,none
D1,D26,D1,RELATED,2020-01-20,0.0,0.0,,none
D1,D26,D1,RELATED,2020-01-21,0.0,0.0,,none
D1,D26,D1,RELATED,2020-01-22,0.0,0.0,,none
D1,D26,D1,RELATED,2020-01-23,0.0,0.0,,none
D1,D26,D1,RELATED,2020-01-24,0.0,0.0,,none
D1,D26,D1,RELATED,2020-01-25,0.0,0.0,,none
D1,D26,D1,RELATED,2020-01-26,0.0,0.0,,none
D1,D26,D1,RELATED,2020-01-27,0.0,0.0,,none
D1,D26,D1,RELATED,2020-01-28,0.0,0.0,,none
D1,D26,D1,RELATED,2020-01-29,0.0,0.0,,none
D1,D26,D1,RELATED,2020-01-30,0.0,0.0,,none
D1,D26,D1,RELATED,2020-01-31,0.0,0.0,,none
D1,D26,D1,RELATED,2020-02-01,0.0,0.0,,none
D1,D26,D1,RELATED,2020-02-02,0.0,0.0,,none
D1,D26,D1,RELATED,2020-02-03,0.0,0.0,,none
D1,D26,D1,RELATED,2020-02-04,0.0,0.0,,none
D1,D26,D1,RELATED,2020-02-05,0.0,0.0,,none
D1,D26,D1,RELATED,2020-02-06,0.0,0.0,,none
D1,D26,D1,RELATED,2020-02-07,1.0,0.0,,none
D1,D26,D1,RELATED,2020-02-08,0.0,0.0,,none
D1,D26,D1,RELATED,2020-02-09,0.0,0.0,,none
D1,D26,D1,RELATED,2020-02-10,0.0,0.0,,none
D1,D26,D1,RELATED,2020-02-11,0.0,0.0,,none
D1,D26,D1,RELATED,2020-02-12,0.0,0.0,,none
D1,D26,D1,RELATED,2020-02-13,1.0,0.0,,none
D1,D26,D1,RELATED,2020-02-14,0.0,0.0,,none
D1,D26,D1,RELATED,2020-02-15,1.0,0.0,,none
D1,D26,D1,RELATED,2020-02-16,1.0,0.0,,none
D1,D26,D1,RELATED,2020-02-17,1.0,0.0,,none
D1,D26,D1,RELATED,2020-02-18,1.0,0.0,,none
D1,D26,D1,RELATED,2020-02-19,2.0,0.0,,none
D1,D27,D1,RELATED,2020-01-01,103.0,0.0,,none
D1,D27,D1,RELATED,2020-01-02,-17.0,0.0,,none
D1,D27,D1,RELATED,2020-01-03,6.0,0.0,,none
D1,D27,D1,RELATED,2020-01-04,-26.0,0.0,,none
D1,D27,D1,RELATED,2020-01-05,-15.0,0.0,,none
D1,D27,D1,RELATED,2020-01-06,-23.0,0.0,,none
D1,D27,D1,RELATED,2020-01-07,-21.0,0.0,,none
D1,D27,D1,RELATED,2020-01-08,-23.0,0.0,,none
D1,D27,D1,RELATED,2020-01-09,-27.0,0.0,,none
D1,D27,D1,RELATED,2020-01-10,-27.0,0.0,,none
D1,D27,D1,RELATED,2020-01-11,-21.0,0.0,,none
D1,D27,D1,RELATED,2020-01-12,-31.0,0.0,,none
D1,D27,D1,RELATED,2020-01-13,-22.0,0.0,,none
D1,D27,D1,RELATED,2020-01-14,-31.0,0.0,,none
D1,D27,D1,RELATED,2020-01-15,-32.0,0.0,,none
D1,D27,D1,RELATED,2020-01-16,-25.0,0.0,,none
D1,D27,D1,RELATED,2020-01-17,-26.0,0.0,,none
D1,D27,D1,RELATED,2020-01-18,-21.0,0.0,,none
D1,D27,D1,RELATED,2020-01-19,-13.0,0.0,,none
D1,D27,D1,RELATED,2020-01-20,-11.0,0.0,,none
D1,D27,D1,RELATED,2020-01-21,-8.0,0.0,,none
D1,D27,D1,RELATED,2020-01-22,-16.0,0.0,,none
D1,D27,D1,RELATED,2020-01-23,-3.0,0.0,,none
D1,D27,D1,RELATED,2020-01-24,-2.0,0.0,,none
D1,D27,D1,RELATED,2020-01-25,0.0,0.0,,none
D1,D27,D1,RELATED,2020-01-26,-1.0,0.0,,none
D1,D27,D1,RELATED,2020-01-27,0.0,0.0,,none
D1,D27,D1,RELATED,2020-01-28,0.0,0.0,,none
D1,D27,D1,RELATED,2020-01-29,0.0,0.0,,none
D1,D27,D1,RELATED,2020-01-30,0.0,0.0,,none
D1,D27,D1,RELATED,2020-01-31,0.0,0.0,,none
D1,D27,D1,RELATED,2020-02-01,0.0,0.0,,none
D1,D27,D1,RELATED,2020-02-02,0.0,0.0,,none
D1,D27,D1,RELATED,2020-02-03,0.0,0.0,,none
D1,D27,D1,RELATED,2020-02-04,0.0,0.0,,none
D1,D27,D1,RELATED,2020-02-05,1.0,0.0,,none
D1,D27,D1,RELATED,2020-02-06,1.0,0.0,,none
D1,D27,D1,RELATED,2020-02-07,1.0,0.0,,none
D1,D27,D1,RELATED,2020-02-08,0.0,0.0,,none
D1,D27,D1,RELATED,2020-02-09,0.0,0.0,,none
D1,D27,D1,RELATED,2020-02-10,0.0,0.0,,none
D1,D27,D1,RELATED,2020-02-11,1.0,0.0,,none
D1,D27,D1,RELATED,2020-02-12,1.0,0.0,,none
D1,D27,D1,RELATED,2020-02-13,1.0,0.0,,none
D1,D27,D1,RELATED,2020-02-14,1.0,0.0,,none
D1,D27,D1,RELATED,2020-02-15,2.0,0.0,,none
D1,D27,D1,RELATED,2020-02-16,2.0,0.0,,none
D1,D27,D1,RELATED,2020-02-17,3.0,0.0,,none
D1,D27,D1,RELATED,2020-02-18,4.0,0.0,,none
D1,D27,D1,RELATED,2020-02-19,2.0,0.0,,none
D1,D28,D1,RELATED,2020-01-01,76.0,0.0,,none
D1,D28,D1,RELATED,2020-01-02,75.0,0.0,,none
D1,D28,D1,RELATED,2020-01-03,84.0,0.0,,none
D1,D28,D1,RELATED,2020-01-04,86.0,0.0,,none
D1,D28,D1,RELATED,2020-01-05,56.0,0.0,,none
D1,D28,D1,RELATED,2020-01-06,89.0,0.0,,none
D1,D28,D1,RELATED,2020-01-07,113.0,0.0,,none
D1,D28,D1,RELATED,2020-01-08,90.0,0.0,,none
D1,D28,D1,RELATED,2020-01-09,75.0,0.0,,none
D1,D28,D1,RELATED,2020-01-10,126.0,0.0,,none
D1,D28,D1,RELATED,2020-01-11,112.0,0.0,,none
D1,D28,D1,RELATED,2020-01-12,155.0,0.0,,none
D1,D28,D1,RELATED,2020-01-13,90.0,0.0,,none
D1,D28,D1,RELATED,2020-01-14,88.0,0.0,,none
D1,D28,D1,RELATED,2020-01-15,100.0,0.0,,none
D1,D28,D1,RELATED,2020-01-16,89.0,0.0,,none
D1,D28,D1,RELATED,2020-01-17,78.0,0.0,,none
D1,D28,D1,RELATED,2020-01-18,102.0,0.0,,none
D1,D28,D1,RELATED,2020-01-19,46.0,0.0,,none
D1,D28,D1,RELATED,2020-01-20,89.0,0.0,,none
D1,D28,D1,RELATED,2020-01-21,132.0,0.0,,none
D1,D28,D1,RELATED,2020-01-22,96.0,0.0,,none
D1,D28,D1,RELATED,2020-01-23,128.0,0.0,,none
D1,D28,D1,RELATED,2020-01-24,98.0,0.0,,none
D1,D28,D1,RELATED,2020-01-25,122.0,0.0,,none
D1,D28,D1,RELATED,2020-01-26,84.0,0.0,,none
D1,D28,D1,RELATED,2020-01-27,123.0,0.0,,none
D1,D28,D1,RELATED,2020-01-28,143.0,0.0,,none
D1,D28,D1,RELATED,2020-01-29,113.0,0.0,,none
D1,D28,D1,RELATED,2020-01-30,222.0,0.0,,none
D1,D28,D1,RELATED,2020-01-31,254.0,0.0,,none
D1,D28,D1,RELATED,2020-02-01,259.0,0.0,,none
D1,D28,D1,RELATED,2020-02-02,260.0,0.0,,none
D1,D28,D1,RELATED,2020-02-03,169.0,0.0,,none
D1,D28,D1,RELATED,2020-02-04,142.0,0.0,,none
D1,D28,D1,RELATED,2020-02-05,177.0,0.0,,none
D1,D28,D1,RELATED,2020-02-06,178.0,0.0,,none
D1,D28,D1,RELATED,2020-02-07,99.0,0.0,,none
D1,D28,D1,RELATED,2020-02-08,76.0,0.0,,none
D1,D28,D1,RELATED,2020-02-09,37.0,0.0,,none
D1,D28,D1,RELATED,2020-02-10,45.0,0.0,,none
D1,D28,D1,RELATED,2020-02-11,19.0,0.0,,none
D1,D28,D1,RELATED,2020-02-12,29.0,0.0,,none
D1,D28,D1,RELATED,2020-02-13,43.0,0.0,,none
D1,D28,D1,RELATED,2020-02-14,32.0,0.0,,none
D1,D28,D1,RELATED,2020-02-15,33.0,0.0,,none
D1,D28,D1,RELATED,2020-02-16,33.0,0.0,,none
D1,D28,D1,RELATED,2020-02-17,13.0,0.0,,none
D1,D28,D1,RELATED,2020-02-18,20.0,0.0,,none
D1,D28,D1,RELATED,2020-02-19,22.0,0.0,,none
D1,D29,D1,RELATED,2020-01-01,79.0,0.0,,none
D1,D29,D1,RELATED,2020-01-02,61.0,0.0,,none
D1,D29,D1,RELATED,2020-01-03,66.0,0.0,,none
D1,D29,D1,RELATED,2020-01-04,58.0,0.0,,none
D1,D29,D1,RELATED,2020-01-05,39.0,0.0,,none
D1,D29,D1,RELATED,2020-01-06,50.0,0.0,,none
D1,D29,D1,RELATED,2020-01-07,36.0,0.0,,none
D1,D29,D1,RELATED,2020-01-08,34.0,0.0,,none
D1,D29,D1,RELATED,2020-01-09,42.0,0.0,,none
D1,D29,D1,RELATED,2020-01-10,26.0,0.0,,none
D1,D29,D1,RELATED,2020-01-11,34.0,0.0,,none
D1,D29,D1,RELATED,2020-01-12,24.0,0.0,,none
D1,D29,D1,RELATED,2020-01-13,10.0,0.0,,none
D1,D29,D1,RELATED,2020-01-14,11.0,0.0,,none
D1,D29,D1,RELATED,2020-01-15,17.0,0.0,,none
D1,D29,D1,RELATED,2020-01-16,18.0,0.0,,none
D1,D29,D1,RELATED,2020-01-17,27.0,0.0,,none
D1,D29,D1,RELATED,2020-01-18,23.0,0.0,,none
D1,D29,D1,RELATED,2020-01-19,22.0,0.0,,none
D1,D29,D1,RELATED,2020-01-20,40.0,0.0,,none
D1,D29,D1,RELATED,2020-01-21,32.0,0.0,,none
D1,D29,D1,RELATED,2020-01-22,46.0,0.0,,none
D1,D29,D1,RELATED,2020-01-23,58.0,0.0,,none
D1,D29,D1,RELATED,2020-01-24,26.0,0.0,,none
D1,D29,D1,RELATED,2020-01-25,51.0,0.0,,none
D1,D29,D1,RELATED,2020-01-26,53.0,0.0,,none
D1,D29,D1,RELATED,2020-01-27,57.0,0.0,,none
D1,D29,D1,RELATED,2020-01-28,54.0,0.0,,none
D1,D29,D1,RELATED,2020-01-29,61.0,0.0,,none
D1,D29,D1,RELATED,2020-01-30,40.0,0.0,,none
D1,D29,D1,RELATED,2020-01-31,55.0,0.0,,none
D1,D29,D1,RELATED,2020-02-01,71.0,0.0,,none
D1,D29,D1,RELATED,2020-02-02,80.0,0.0,,none
D1,D29,D1,RELATED,2020-02-03,68.0,0.0,,none
D1,D29,D1,RELATED,2020-02-04,67.0,0.0,,none
D1,D29,D1,RELATED,2020-02-05,94.0,0.0,,none
D1,D29,D1,RELATED,2020-02-06,86.0,0.0,,none
D1,D29,D1,RELATED,2020-02-07,63.0,0.0,,none
D1,D29,D1,RELATED,2020-02-08,71.0,0.0,,none
D1,D29,D1,RELATED,2020-02-09,143.0,0.0,,none
D1,D29,D1,RELATED,2020-02-10,160.0,0.0,,none
D1,D29,D1,RELATED,2020-02-11,152.0,0.0,,none
D1,D29,D1,RELATED,2020-02-12,61.0,0.0,,none
D1,D29,D1,RELATED,2020-02-13,108.0,0.0,,none
D1,D29,D1,RELATED,2020-02-14,33.0,0.0,,none
D1,D29,D1,RELATED,2020-02-15,101.0,0.0,,none
D1,D29,D1,RELATED,2020-02-16,103.0,0.0,,none
D1,D29,D1,RELATED,2020-02-17,108.0,0.0,,none
D1,D29,D1,RELATED,2020-02-18,76.0,0.0,,none
D1,D29,D1,RELATED,2020-02-19,57.0,0.0,,none
E1,E1,E,ROOT,2020-01-01,86.0,,,none
E1,E1,E,ROOT,2020-01-02,69.0,,,none
E1,E1,E,ROOT,2020-01-03,55.0,,,none
E1,E1,E,ROOT,2020-01-04,60.0,,,none
E1,E1,E,ROOT,2020-01-05,47.0,,,none
E1,E1,E,ROOT,2020-01-06,58.0,,,none
E1,E1,E,ROOT,2020-01-07,44.0,,,none
E1,E1,E,ROOT,2020-01-08,52.0,,,none
E1,E1,E,ROOT,2020-01-09,47.0,,,none
E1,E1,E,ROOT,2020-01-10,58.0,,,none
E1,E1,E,ROOT,2020-01-11,76.0,,,none
E1,E1,E,ROOT,2020-01-12,52.0,,,none
E1,E1,E,ROOT,2020-01-13,59.0,,,none
E1,E1,E,ROOT,2020-01-14,52.0,,,none
E1,E1,E,ROOT,2020-01-15,65.0,,,none
E1,E1,E,ROOT,2020-01-16,67.0,,,none
E1,E1,E,ROOT,2020-01-17,38.0,,,none
E1,E1,E,ROOT,2020-01-18,43.0,,,none
E1,E1,E,ROOT,2020-01-19,44.0,,,none
E1,E1,E,ROOT,2020-01-20,69.0,,,none
E1,E1,E,ROOT,2020-01-21,64.0,,,none
E1,E1,E,ROOT,2020-01-22,48.0,,,none
E1,E1,E,ROOT,2020-01-23,38.0,,,none
E1,E1,E,ROOT,2020-01-24,52.0,,,none
E1,E1,E,ROOT,2020-01-25,44.0,,,none
E1,E1,E,ROOT,2020-01-26,44.0,,,none
E1,E1,E,ROOT,2020-01-27,40.0,,,none
E1,E1,E,ROOT,2020-01-28,20.0,,,none
E1,E1,E,ROOT,2020-01-29,22.0,,,none
E1,E1,E,ROOT,2020-01-30,19.0,,,none
E1,E1,E,ROOT,2020-01-31,19.0,,,none
E1,E1,E,ROOT,2020-02-01,23.0,,,none
E1,E1,E,ROOT,2020-02-02,22.0,,,none
E1,E1,E,ROOT,2020-02-03,18.0,,,none
E1,E1,E,ROOT,2020-02-04,12.0,,,none
E1,E1,E,ROOT,2020-02-05,13.0,,,none
E1,E1,E,ROOT,2020-02-06,8.0,,,none
E1,E1,E,ROOT,2020-02-07,8.0,,,none
E1,E1,E,ROOT,2020-02-08,8.0,,,none
E1,E1,E,ROOT,2020-02-09,8.0,,,none
E1,E1,E,ROOT,2020-02-10,9.0,,,none
E1,E1,E,ROOT,2020-02-11,8.0,,,none
E1,E1,E,ROOT,2020-02-12,8.0,,,none
E1,E1,E,ROOT,2020-02-13,9.0,,,none
E1,E1,E,ROOT,2020-02-14,14.0,,,none
